prefix,operator,operator_group,service_type,orbit_class,origin_asn,geoip_country,geoip_region,geoip_city,geoip_source,pop_code,pop_iata,bgp_state,ground_station_claim,active_user_claim,quality_flags,attribution_confidence,geo_confidence,first_seen,last_seen,changed_at,change_type,previous_bgp_state,previous_origin_asn,previous_operator,previous_pop_code,previous_geoip_country,previous_geoip_region,previous_geoip_city
144.6.128.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.132.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.136.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.140.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.144.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.148.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.152.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.156.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.16.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.160.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.164.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.168.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.172.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.176.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.180.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.184.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.188.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.192.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.196.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.20.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.200.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.204.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.208.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.212.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.216.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.220.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.224.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.228.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.232.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.236.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.24.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.240.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.244.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.248.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.252.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.28.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.32.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.36.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.40.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.44.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.48.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.52.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.56.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.60.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.64.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.68.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.72.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.76.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.8.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.80.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.84.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.88.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.92.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.6.96.0/22,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
144.79.191.0/24,nbn_sky_muster,nbn,satellite_internet,geo,4764,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-15,2026-08-12,2026-06-15T12:16:54Z,unchanged,,,,,,,
145.224.100.0/22,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.100.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.101.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.102.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.103.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.104.0/23,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.104.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.105.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.106.0/23,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.106.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.107.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.108.0/24,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.108.0/25,starlink,spacex,satellite_internet,leo,,BG,BG-22,Sofia,starlink_feed_csv,sfiabgr1,sof,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.108.128/25,starlink,spacex,satellite_internet,leo,,BG,BG-22,Sofia,starlink_feed_csv,sfiabgr1,sof,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.109.0/24,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.109.0/25,starlink,spacex,satellite_internet,leo,,BG,BG-22,Sofia,starlink_feed_csv,sfiabgr1,sof,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,2026-07-22T06:07:03Z,unchanged,,,,,,,
145.224.109.128/25,starlink,spacex,satellite_internet,leo,,BG,BG-22,Sofia,starlink_feed_csv,sfiabgr1,sof,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,2026-07-22T06:07:03Z,unchanged,,,,,,,
145.224.110.0/23,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.110.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.111.0/24,starlink,spacex,satellite_internet,leo,,UA,UA-30,Kyiv,starlink_feed_csv,wrswpol1,waw,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.112.0/23,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.112.0/24,starlink,spacex,satellite_internet,leo,,GB,GB-LND,London,starlink_feed_csv,lndngbr1,lhr,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.113.0/24,starlink,spacex,satellite_internet,leo,,GB,GB-LND,London,starlink_feed_csv,lndngbr1,lhr,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.114.0/23,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.114.0/24,starlink,spacex,satellite_internet,leo,,ES,ES-MD,Madrid,starlink_feed_csv,mdrdesp1,mad,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.115.0/24,starlink,spacex,satellite_internet,leo,,ES,ES-MD,Madrid,starlink_feed_csv,mdrdesp1,mad,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.116.0/24,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.116.0/25,starlink,spacex,satellite_internet,leo,,FR,FR-IDF,Paris,starlink_feed_csv,frntdeu1,fra,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.116.128/25,starlink,spacex,satellite_internet,leo,,FR,FR-IDF,Paris,starlink_feed_csv,frntdeu1,fra,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.117.0/24,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.117.0/25,starlink,spacex,satellite_internet,leo,,FR,FR-IDF,Paris,starlink_feed_csv,mdrdesp1,mad,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.117.128/25,starlink,spacex,satellite_internet,leo,,FR,FR-IDF,Paris,starlink_feed_csv,mdrdesp1,mad,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.118.0/23,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.118.0/24,starlink,spacex,satellite_internet,leo,,GR,GR-I,Athens,starlink_feed_csv,sfiabgr1,sof,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.119.0/24,starlink,spacex,satellite_internet,leo,14593,GR,GR-I,Athens,starlink_feed_csv,sfiabgr1,sof,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.120.0/23,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
145.224.120.0/24,starlink,spacex,satellite_internet,leo,,OM,OM-MA,Muscat,starlink_feed_csv,msctomn1,mct,planned_not_announced,false,false,[geoip_valid prefix_only_in_geofeed bgp_not_announced pop_present ptr_missing],0.925,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
